"case","t","y1","y2","y3"
5,7,-0.190031975274906,0.514496699674055,0.409361242316663
5,7.5,-0.190031975274906,0.514496699674055,0.409361242316663
5,8,-0.190031975274906,0.514496699674055,0.409361242316663
5,8.5,-0.190031975274906,0.514496699674055,0.409361242316663
5,9,-0.190031975274906,0.514496699674055,0.409361242316663
5,9.5,-0.190031975274906,0.514496699674055,0.409361242316663
5,10,-0.190031975274906,0.514496699674055,0.409361242316663
6,0,-0.190031975274906,0.514496699674055,0.409361242316663
6,0.5,-0.190031975274906,0.514496699674055,0.409361242316663
6,1,-0.190031975274906,0.514496699674055,0.409361242316663
6,1.5,-0.190031975274906,0.514496699674055,0.409361242316663
6,2,-0.190031975274906,0.514496699674055,0.409361242316663
6,2.5,-0.190031975274906,0.514496699674055,0.409361242316663
6,3,-0.190031975274906,0.514496699674055,0.409361242316663
6,3.5,-0.190031975274906,0.514496699674055,0.409361242316663
6,4,-0.190031975274906,0.514496699674055,0.409361242316663
6,4.5,-0.190031975274906,0.514496699674055,0.409361242316663
6,5,-0.190031975274906,0.514496699674055,0.409361242316663
6,5.5,-0.190031975274906,0.514496699674055,0.409361242316663
6,6,-0.190031975274906,0.514496699674055,0.409361242316663
6,6.5,-0.190031975274906,0.514496699674055,0.409361242316663
6,7,-0.190031975274906,0.514496699674055,0.409361242316663
6,7.5,-0.190031975274906,0.514496699674055,0.409361242316663
6,8,-0.190031975274906,0.514496699674055,0.409361242316663
6,8.5,-0.190031975274906,0.514496699674055,0.409361242316663
6,9,-0.190031975274906,0.514496699674055,0.409361242316663
6,9.5,-0.190031975274906,0.514496699674055,0.409361242316663
6,10,-0.190031975274906,0.514496699674055,0.409361242316663
7,0,-0.190031975274906,0.514496699674055,0.409361242316663
7,0.5,-0.190031975274906,0.62163458215427,0.347479795583906
7,1,-0.190031975274906,0.752839229724391,0.284275058151822
7,1.5,-0.190031975274906,0.912297174117046,0.219401683358695
7,2,-0.190031975274906,1.10440473937485,0.152352566343385
7,2.5,-0.190031975274906,1.33349770738808,0.082445948101752
7,3,-0.190031975274906,1.60346905271506,0.00882045390104873
7,3.5,-0.190031975274906,1.91728258118335,-0.0695544456919258
7,4,-0.190031975274906,2.27641258065578,-0.153844758807896
7,4.5,-0.190031975274906,2.68032365354048,-0.245289759064477
7,5,-0.190031975274906,3.12607862382143,-0.345102870989313
7,5.5,-0.190031975274906,3.60827311267788,-0.454342575310596
7,6,-0.190031975274906,4.11931329524321,-0.573758955376905
7,6.5,-0.190031975274906,4.65007214309711,-0.703639359802079
7,7,-0.190031975274906,5.19079102973997,-0.843682783326993
7,7.5,-0.190031975274906,5.73201858981887,-0.992934209261504
7,8,-0.190031975274906,6.26537748673026,-1.14979994440492
7,8.5,-0.190031975274906,6.78402302839904,-1.31214919499901
7,9,-0.190031975274906,7.28276605089594,-1.47748630114947
7,9.5,-0.190031975274906,7.75793453521806,-1.64316180698098
7,10,-0.190031975274906,8.20709792432763,-1.80658431760207
8,0,-0.190031975274906,0.514496699674055,0.409361242316663
8,0.5,-0.190031975274906,0.62163458215427,0.347479795583906
8,1,-0.190031975274906,0.752839229724391,0.284275058151822
8,1.5,-0.190031975274906,0.912297174117046,0.219401683358695
8,2,-0.190031975274906,1.10440473937485,0.152352566343385
8,2.5,-0.190031975274906,1.33349770738808,0.082445948101752
8,3,-0.190031975274906,1.60346905271506,0.00882045390104873
8,3.5,-0.190031975274906,1.91728258118335,-0.0695544456919258
8,4,-0.190031975274906,2.27641258065578,-0.153844758807896
8,4.5,-0.190031975274906,2.68032365354048,-0.245289759064477
8,5,-0.190031975274906,3.12607862382143,-0.345102870989313
8,5.5,-0.190031975274906,3.60827311267788,-0.454342575310596
8,6,-0.190031975274906,4.11931329524321,-0.573758955376905
8,6.5,-0.190031975274906,4.65007214309711,-0.703639359802079
8,7,-0.190031975274906,5.19079102973997,-0.843682783326993
8,7.5,-0.190031975274906,5.73201858981887,-0.992934209261504
8,8,-0.190031975274906,6.26537748673026,-1.14979994440492
8,8.5,-0.190031975274906,6.78402302839904,-1.31214919499901
8,9,-0.190031975274906,7.28276605089594,-1.47748630114947
8,9.5,-0.190031975274906,7.75793453521806,-1.64316180698098
8,10,-0.190031975274906,8.20709792432763,-1.80658431760207
9,0,-0.190031975274906,0.514496699674055,0.409361242316663
9,0.5,-0.190031975274906,0.62163458215427,0.347479795583906
9,1,-0.190031975274906,0.752839229724391,0.284275058151822
9,1.5,-0.190031975274906,0.912297174117046,0.219401683358695
9,2,-0.190031975274906,1.10440473937485,0.152352566343385
9,2.5,-0.190031975274906,1.33349770738808,0.082445948101752
9,3,-0.190031975274906,1.60346905271506,0.00882045390104873
9,3.5,-0.190031975274906,1.91728258118335,-0.0695544456919258
9,4,-0.190031975274906,2.27641258065578,-0.153844758807896
9,4.5,-0.190031975274906,2.68032365354048,-0.245289759064477
9,5,-0.190031975274906,3.12607862382143,-0.345102870989313
9,5.5,-0.190031975274906,3.60827311267788,-0.454342575310596
9,6,-0.190031975274906,4.11931329524321,-0.573758955376905
9,6.5,-0.190031975274906,4.65007214309711,-0.703639359802079
9,7,-0.190031975274906,5.19079102973997,-0.843682783326993
9,7.5,-0.190031975274906,5.73201858981887,-0.992934209261504
9,8,-0.190031975274906,6.26537748673026,-1.14979994440492
9,8.5,-0.190031975274906,6.78402302839904,-1.31214919499901
9,9,-0.190031975274906,7.28276605089594,-1.47748630114947
9,9.5,-0.190031975274906,7.75793453521806,-1.64316180698098
9,10,-0.190031975274906,8.20709792432763,-1.80658431760207
10,0,-0.190031975274906,0.514496699674055,0.409361242316663
10,0.5,-0.190031975274906,0.62163458215427,0.347479795583906
10,1,-0.190031975274906,0.752839229724391,0.284275058151822
10,1.5,-0.190031975274906,0.912297174117046,0.219401683358695
10,2,-0.190031975274906,1.10440473937485,0.152352566343385
10,2.5,-0.190031975274906,1.33349770738808,0.082445948101752
10,3,-0.190031975274906,1.60346905271506,0.00882045390104873
10,3.5,-0.190031975274906,1.91728258118335,-0.0695544456919258
10,4,-0.190031975274906,2.27641258065578,-0.153844758807896
10,4.5,-0.190031975274906,2.68032365354048,-0.245289759064477
10,5,-0.190031975274906,3.12607862382143,-0.345102870989313
10,5.5,-0.190031975274906,3.60827311267788,-0.454342575310596
10,6,-0.190031975274906,4.11931329524321,-0.573758955376905
10,6.5,-0.190031975274906,4.65007214309711,-0.703639359802079
10,7,-0.190031975274906,5.19079102973997,-0.843682783326993
10,7.5,-0.190031975274906,5.73201858981887,-0.992934209261504
10,8,-0.190031975274906,6.26537748673026,-1.14979994440492
10,8.5,-0.190031975274906,6.78402302839904,-1.31214919499901
10,9,-0.190031975274906,7.28276605089594,-1.47748630114947
10,9.5,-0.190031975274906,7.75793453521806,-1.64316180698098
10,10,-0.190031975274906,8.20709792432763,-1.80658431760207
11,0,-0.190031975274906,0.514496699674055,0.409361242316663
11,0.5,-0.190031975274906,0.62163458215427,0.347479795583906
11,1,-0.190031975274906,0.752839229724391,0.284275058151822
11,1.5,-0.190031975274906,0.912297174117046,0.219401683358695
11,2,-0.190031975274906,1.10440473937485,0.152352566343385
11,2.5,-0.190031975274906,1.33349770738808,0.082445948101752
11,3,-0.190031975274906,1.60346905271506,0.00882045390104873
11,3.5,-0.190031975274906,1.91728258118335,-0.0695544456919258
11,4,-0.190031975274906,2.27641258065578,-0.153844758807896
11,4.5,-0.190031975274906,2.68032365354048,-0.245289759064477
11,5,-0.190031975274906,3.12607862382143,-0.345102870989313
11,5.5,-0.190031975274906,3.60827311267788,-0.454342575310596
11,6,-0.190031975274906,4.11931329524321,-0.573758955376905
11,6.5,-0.190031975274906,4.65007214309711,-0.703639359802079
11,7,-0.190031975274906,5.19079102973997,-0.843682783326993
11,7.5,-0.190031975274906,5.73201858981887,-0.992934209261504
11,8,-0.190031975274906,6.26537748673026,-1.14979994440492
11,8.5,-0.190031975274906,6.78402302839904,-1.31214919499901
11,9,-0.190031975274906,7.28276605089594,-1.47748630114947
11,9.5,-0.190031975274906,7.75793453521806,-1.64316180698098
11,10,-0.190031975274906,8.20709792432763,-1.80658431760207
12,0,-0.190031975274906,0.514496699674055,0.409361242316663
12,0.5,-0.190031975274906,0.514496699674055,0.409361242316663
12,1,-0.190031975274906,0.514496699674055,0.409361242316663
12,1.5,-0.190031975274906,0.514496699674055,0.409361242316663
12,2,-0.190031975274906,0.514496699674055,0.409361242316663
12,2.5,-0.190031975274906,0.514496699674055,0.409361242316663
12,3,-0.190031975274906,0.514496699674055,0.409361242316663
12,3.5,-0.190031975274906,0.514496699674055,0.409361242316663
12,4,-0.190031975274906,0.514496699674055,0.409361242316663
12,4.5,-0.190031975274906,0.514496699674055,0.409361242316663
12,5,-0.190031975274906,0.514496699674055,0.409361242316663
12,5.5,-0.190031975274906,0.514496699674055,0.409361242316663
12,6,-0.190031975274906,0.514496699674055,0.409361242316663
12,6.5,-0.190031975274906,0.514496699674055,0.409361242316663
12,7,-0.190031975274906,0.514496699674055,0.409361242316663
12,7.5,-0.190031975274906,0.514496699674055,0.409361242316663
12,8,-0.190031975274906,0.514496699674055,0.409361242316663
12,8.5,-0.190031975274906,0.514496699674055,0.409361242316663
12,9,-0.190031975274906,0.514496699674055,0.409361242316663
12,9.5,-0.190031975274906,0.514496699674055,0.409361242316663
12,10,-0.190031975274906,0.514496699674055,0.409361242316663
13,0,-0.190031975274906,0.514496699674055,0.409361242316663
13,0.5,-0.190031975274906,0.514496699674055,0.409361242316663
13,1,-0.190031975274906,0.514496699674055,0.409361242316663
13,1.5,-0.190031975274906,0.514496699674055,0.409361242316663
13,2,-0.190031975274906,0.514496699674055,0.409361242316663
13,2.5,-0.190031975274906,0.514496699674055,0.409361242316663
13,3,-0.190031975274906,0.514496699674055,0.409361242316663
13,3.5,-0.190031975274906,0.514496699674055,0.409361242316663
13,4,-0.190031975274906,0.514496699674055,0.409361242316663
13,4.5,-0.190031975274906,0.514496699674055,0.409361242316663
13,5,-0.190031975274906,0.514496699674055,0.409361242316663
13,5.5,-0.190031975274906,0.514496699674055,0.409361242316663
13,6,-0.190031975274906,0.514496699674055,0.409361242316663
13,6.5,-0.190031975274906,0.514496699674055,0.409361242316663
13,7,-0.190031975274906,0.514496699674055,0.409361242316663
13,7.5,-0.190031975274906,0.514496699674055,0.409361242316663
13,8,-0.190031975274906,0.514496699674055,0.409361242316663
13,8.5,-0.190031975274906,0.514496699674055,0.409361242316663
13,9,-0.190031975274906,0.514496699674055,0.409361242316663
13,9.5,-0.190031975274906,0.514496699674055,0.409361242316663
13,10,-0.190031975274906,0.514496699674055,0.409361242316663
14,0,-0.190031975274906,0.514496699674055,0.409361242316663
14,0.5,-0.190031975274906,0.514496699674055,0.409361242316663
14,1,-0.190031975274906,0.514496699674055,0.409361242316663
14,1.5,-0.190031975274906,0.514496699674055,0.409361242316663
14,2,-0.190031975274906,0.514496699674055,0.409361242316663
14,2.5,-0.190031975274906,0.514496699674055,0.409361242316663
14,3,-0.190031975274906,0.514496699674055,0.409361242316663
14,3.5,-0.190031975274906,0.514496699674055,0.409361242316663
14,4,-0.190031975274906,0.514496699674055,0.409361242316663
14,4.5,-0.190031975274906,0.514496699674055,0.409361242316663
14,5,-0.190031975274906,0.514496699674055,0.409361242316663
14,5.5,-0.190031975274906,0.514496699674055,0.409361242316663
14,6,-0.190031975274906,0.514496699674055,0.409361242316663
14,6.5,-0.190031975274906,0.514496699674055,0.409361242316663
14,7,-0.190031975274906,0.514496699674055,0.409361242316663
14,7.5,-0.190031975274906,0.514496699674055,0.409361242316663
14,8,-0.190031975274906,0.514496699674055,0.409361242316663
14,8.5,-0.190031975274906,0.514496699674055,0.409361242316663
14,9,-0.190031975274906,0.514496699674055,0.409361242316663
14,9.5,-0.190031975274906,0.514496699674055,0.409361242316663
14,10,-0.190031975274906,0.514496699674055,0.409361242316663
15,0,-0.190031975274906,0.514496699674055,0.409361242316663
15,0.5,-0.190031975274906,0.514496699674055,0.409361242316663
15,1,-0.190031975274906,0.514496699674055,0.409361242316663
15,1.5,-0.190031975274906,0.514496699674055,0.409361242316663
15,2,-0.190031975274906,0.514496699674055,0.409361242316663
15,2.5,-0.190031975274906,0.514496699674055,0.409361242316663
15,3,-0.190031975274906,0.514496699674055,0.409361242316663
15,3.5,-0.190031975274906,0.514496699674055,0.409361242316663
15,4,-0.190031975274906,0.514496699674055,0.409361242316663
15,4.5,-0.190031975274906,0.514496699674055,0.409361242316663
15,5,-0.190031975274906,0.514496699674055,0.409361242316663
15,5.5,-0.190031975274906,0.514496699674055,0.409361242316663
15,6,-0.190031975274906,0.514496699674055,0.409361242316663
15,6.5,-0.190031975274906,0.514496699674055,0.409361242316663
15,7,-0.190031975274906,0.514496699674055,0.409361242316663
15,7.5,-0.190031975274906,0.514496699674055,0.409361242316663
15,8,-0.190031975274906,0.514496699674055,0.409361242316663
15,8.5,-0.190031975274906,0.514496699674055,0.409361242316663
15,9,-0.190031975274906,0.514496699674055,0.409361242316663
15,9.5,-0.190031975274906,0.514496699674055,0.409361242316663
15,10,-0.190031975274906,0.514496699674055,0.409361242316663
16,0,-0.190031975274906,0.514496699674055,0.409361242316663
16,0.5,-0.190031975274906,0.514496699674055,0.409361242316663
16,1,-0.190031975274906,0.514496699674055,0.409361242316663
16,1.5,-0.190031975274906,0.514496699674055,0.409361242316663
16,2,-0.190031975274906,0.514496699674055,0.409361242316663
16,2.5,-0.190031975274906,0.514496699674055,0.409361242316663
16,3,-0.190031975274906,0.514496699674055,0.409361242316663
16,3.5,-0.190031975274906,0.514496699674055,0.409361242316663
16,4,-0.190031975274906,0.514496699674055,0.409361242316663
16,4.5,-0.190031975274906,0.514496699674055,0.409361242316663
16,5,-0.190031975274906,0.514496699674055,0.409361242316663
16,5.5,-0.190031975274906,0.514496699674055,0.409361242316663
16,6,-0.190031975274906,0.514496699674055,0.409361242316663
16,6.5,-0.190031975274906,0.514496699674055,0.409361242316663
16,7,-0.190031975274906,0.514496699674055,0.409361242316663
16,7.5,-0.190031975274906,0.514496699674055,0.409361242316663
16,8,-0.190031975274906,0.514496699674055,0.409361242316663
16,8.5,-0.190031975274906,0.514496699674055,0.409361242316663
16,9,-0.190031975274906,0.514496699674055,0.409361242316663
16,9.5,-0.190031975274906,0.514496699674055,0.409361242316663
16,10,-0.190031975274906,0.514496699674055,0.409361242316663
17,0,-0.190031975274906,0.514496699674055,0.409361242316663
17,0.5,-0.190031975274906,0.514496699674055,0.409361242316663
17,1,-0.190031975274906,0.514496699674055,0.409361242316663
17,1.5,-0.190031975274906,0.514496699674055,0.409361242316663
17,2,-0.190031975274906,0.514496699674055,0.409361242316663
17,2.5,-0.190031975274906,0.514496699674055,0.409361242316663
17,3,-0.190031975274906,0.514496699674055,0.409361242316663
17,3.5,-0.190031975274906,0.514496699674055,0.409361242316663
17,4,-0.190031975274906,0.514496699674055,0.409361242316663
17,4.5,-0.190031975274906,0.514496699674055,0.409361242316663
17,5,-0.190031975274906,0.514496699674055,0.409361242316663
17,5.5,-0.190031975274906,0.514496699674055,0.409361242316663
17,6,-0.190031975274906,0.514496699674055,0.409361242316663
17,6.5,-0.190031975274906,0.514496699674055,0.409361242316663
17,7,-0.190031975274906,0.514496699674055,0.409361242316663
17,7.5,-0.190031975274906,0.514496699674055,0.409361242316663
17,8,-0.190031975274906,0.514496699674055,0.409361242316663
17,8.5,-0.190031975274906,0.514496699674055,0.409361242316663
17,9,-0.190031975274906,0.514496699674055,0.409361242316663
17,9.5,-0.190031975274906,0.514496699674055,0.409361242316663
17,10,-0.190031975274906,0.514496699674055,0.409361242316663
18,0,-0.190031975274906,0.514496699674055,0.409361242316663
18,0.5,-0.190031975274906,0.62163458215427,0.347479795583906
18,1,-0.190031975274906,0.752839229724391,0.284275058151822
18,1.5,-0.190031975274906,0.912297174117046,0.219401683358695
18,2,-0.190031975274906,1.10440473937485,0.152352566343385
18,2.5,-0.190031975274906,1.33349770738808,0.082445948101752
18,3,-0.190031975274906,1.60346905271506,0.00882045390104873
18,3.5,-0.190031975274906,1.91728258118335,-0.0695544456919258
18,4,-0.190031975274906,2.27641258065578,-0.153844758807896
18,4.5,-0.190031975274906,2.68032365354048,-0.245289759064477
18,5,-0.190031975274906,3.12607862382143,-0.345102870989313
18,5.5,-0.190031975274906,3.60827311267788,-0.454342575310596
18,6,-0.190031975274906,4.11931329524321,-0.573758955376905
18,6.5,-0.190031975274906,4.65007214309711,-0.703639359802079
18,7,-0.190031975274906,5.19079102973997,-0.843682783326993
18,7.5,-0.190031975274906,5.73201858981887,-0.992934209261504
18,8,-0.190031975274906,6.26537748673026,-1.14979994440492
18,8.5,-0.190031975274906,6.78402302839904,-1.31214919499901
18,9,-0.190031975274906,7.28276605089594,-1.47748630114947
18,9.5,-0.190031975274906,7.75793453521806,-1.64316180698098
18,10,-0.190031975274906,8.20709792432763,-1.80658431760207
19,0,-0.190031975274906,0.514496699674055,0.409361242316663
19,0.5,-0.190031975274906,0.62163458215427,0.347479795583906
19,1,-0.190031975274906,0.752839229724391,0.284275058151822
19,1.5,-0.190031975274906,0.912297174117046,0.219401683358695
19,2,-0.190031975274906,1.10440473937485,0.152352566343385
19,2.5,-0.190031975274906,1.33349770738808,0.082445948101752
19,3,-0.190031975274906,1.60346905271506,0.00882045390104873
19,3.5,-0.190031975274906,1.91728258118335,-0.0695544456919258
19,4,-0.190031975274906,2.27641258065578,-0.153844758807896
19,4.5,-0.190031975274906,2.68032365354048,-0.245289759064477
19,5,-0.190031975274906,3.12607862382143,-0.345102870989313
19,5.5,-0.190031975274906,3.60827311267788,-0.454342575310596
19,6,-0.190031975274906,4.11931329524321,-0.573758955376905
19,6.5,-0.190031975274906,4.65007214309711,-0.703639359802079
19,7,-0.190031975274906,5.19079102973997,-0.843682783326993
19,7.5,-0.190031975274906,5.73201858981887,-0.992934209261504
19,8,-0.190031975274906,6.26537748673026,-1.14979994440492
19,8.5,-0.190031975274906,6.78402302839904,-1.31214919499901
19,9,-0.190031975274906,7.28276605089594,-1.47748630114947
19,9.5,-0.190031975274906,7.75793453521806,-1.64316180698098
19,10,-0.190031975274906,8.20709792432763,-1.80658431760207
20,0,-0.190031975274906,0.514496699674055,0.409361242316663
20,0.5,-0.190031975274906,0.62163458215427,0.347479795583906
20,1,-0.190031975274906,0.752839229724391,0.284275058151822
20,1.5,-0.190031975274906,0.912297174117046,0.219401683358695
20,2,-0.190031975274906,1.10440473937485,0.152352566343385
20,2.5,-0.190031975274906,1.33349770738808,0.082445948101752
20,3,-0.190031975274906,1.60346905271506,0.00882045390104873
20,3.5,-0.190031975274906,1.91728258118335,-0.0695544456919258
20,4,-0.190031975274906,2.27641258065578,-0.153844758807896
20,4.5,-0.190031975274906,2.68032365354048,-0.245289759064477
20,5,-0.190031975274906,3.12607862382143,-0.345102870989313
20,5.5,-0.190031975274906,3.60827311267788,-0.454342575310596
20,6,-0.190031975274906,4.11931329524321,-0.573758955376905
20,6.5,-0.190031975274906,4.65007214309711,-0.703639359802079
20,7,-0.190031975274906,5.19079102973997,-0.843682783326993
20,7.5,-0.190031975274906,5.73201858981887,-0.992934209261504
20,8,-0.190031975274906,6.26537748673026,-1.14979994440492
20,8.5,-0.190031975274906,6.78402302839904,-1.31214919499901
20,9,-0.190031975274906,7.28276605089594,-1.47748630114947
20,9.5,-0.190031975274906,7.75793453521806,-1.64316180698098
20,10,-0.190031975274906,8.20709792432763,-1.80658431760207
21,0,-0.190031975274906,0.514496699674055,0.409361242316663
21,0.5,-0.190031975274906,0.62163458215427,0.347479795583906
21,1,-0.190031975274906,0.752839229724391,0.284275058151822
21,1.5,-0.190031975274906,0.912297174117046,0.219401683358695
21,2,-0.190031975274906,1.10440473937485,0.152352566343385
21,2.5,-0.190031975274906,1.33349770738808,0.082445948101752
21,3,-0.190031975274906,1.60346905271506,0.00882045390104873
21,3.5,-0.190031975274906,1.91728258118335,-0.0695544456919258
21,4,-0.190031975274906,2.27641258065578,-0.153844758807896
21,4.5,-0.190031975274906,2.68032365354048,-0.245289759064477
21,5,-0.190031975274906,3.12607862382143,-0.345102870989313
21,5.5,-0.190031975274906,3.60827311267788,-0.454342575310596
21,6,-0.190031975274906,4.11931329524321,-0.573758955376905
21,6.5,-0.190031975274906,4.65007214309711,-0.703639359802079
21,7,-0.190031975274906,5.19079102973997,-0.843682783326993
21,7.5,-0.190031975274906,5.73201858981887,-0.992934209261504
21,8,-0.190031975274906,6.26537748673026,-1.14979994440492
21,8.5,-0.190031975274906,6.78402302839904,-1.31214919499901
21,9,-0.190031975274906,7.28276605089594,-1.47748630114947
21,9.5,-0.190031975274906,7.75793453521806,-1.64316180698098
21,10,-0.190031975274906,8.20709792432763,-1.80658431760207
22,0,-0.190031975274906,0.514496699674055,0.409361242316663
22,0.5,-0.190031975274906,0.62163458215427,0.347479795583906
22,1,-0.190031975274906,0.752839229724391,0.284275058151822
22,1.5,-0.190031975274906,0.912297174117046,0.219401683358695
22,2,-0.190031975274906,1.10440473937485,0.152352566343385
22,2.5,-0.190031975274906,1.33349770738808,0.082445948101752
22,3,-0.190031975274906,1.60346905271506,0.00882045390104873
22,3.5,-0.190031975274906,1.91728258118335,-0.0695544456919258
22,4,-0.190031975274906,2.27641258065578,-0.153844758807896
22,4.5,-0.190031975274906,2.68032365354048,-0.245289759064477
22,5,-0.190031975274906,3.12607862382143,-0.345102870989313
22,5.5,-0.190031975274906,3.60827311267788,-0.454342575310596
22,6,-0.190031975274906,4.11931329524321,-0.573758955376905
22,6.5,-0.190031975274906,4.65007214309711,-0.703639359802079
22,7,-0.190031975274906,5.19079102973997,-0.843682783326993
22,7.5,-0.190031975274906,5.73201858981887,-0.992934209261504
22,8,-0.190031975274906,6.26537748673026,-1.14979994440492
22,8.5,-0.190031975274906,6.78402302839904,-1.31214919499901
22,9,-0.190031975274906,7.28276605089594,-1.47748630114947
22,9.5,-0.190031975274906,7.75793453521806,-1.64316180698098
